"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2007","2007",,,"0","Units",,,15.4562664110259,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2008","2008",,,"0","Units",,,15.2089110847727,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2009","2009",,,"0","Units",,,17.8350582112852,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2010","2010",,,"0","Units",,,17.6396953245618,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2011","2011",,,"0","Units",,,17.3766231255033,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2012","2012",,,"0","Units",,,17.262579312853,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2013","2013",,,"0","Units",,,17.6428029997161,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2014","2014",,,"0","Units",,,18.2040706644838,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2015","2015",,,"0","Units",,,19.5308000082284,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2016","2016",,,"0","Units",,,20.5302006230819,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2017","2017",,,"0","Units",,,19.9106810682343,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2018","2018",,,"0","Units",,,19.0114240693323,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2019","2019",,,"0","Units",,,19.7193813694688,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2020","2020",,,"0","Units",,,22.2536131402807,,
"NOR","Norway","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2021","2021",,,"0","Units",,,18.9064536362938,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2000","2000",,,"0","Units",,,43.0417257305777,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2001","2001",,,"0","Units",,,44.8426712114931,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2002","2002",,,"0","Units",,,45.209021267794,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2003","2003",,,"0","Units",,,45.6157808752148,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2004","2004",,,"0","Units",,,43.4564260077527,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2005","2005",,,"0","Units",,,44.2358636285625,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2006","2006",,,"0","Units",,,44.4513951811758,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2007","2007",,,"0","Units",,,42.9003425661132,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2008","2008",,,"0","Units",,,44.1718893783385,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2009","2009",,,"0","Units",,,45.0136841529855,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2010","2010",,,"0","Units",,,46.2446178386579,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2011","2011",,,"0","Units",,,44.4152156128732,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2012","2012",,,"0","Units",,,43.4315782032927,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2013","2013",,,"0","Units",,,43.4149875531094,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2014","2014",,,"0","Units",,,42.9074659287102,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2015","2015",,,"0","Units",,,41.7366918899443,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2016","2016",,,"0","Units",,,41.3341751182411,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2017","2017",,,"0","Units",,,41.4190647137322,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2018","2018",,,"0","Units",,,41.4469890985495,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2019","2019",,,"0","Units",,,41.8758693497727,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2020","2020",,,"0","Units",,,48.2473931329973,,
"POL","Poland","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2021","2021",,,"0","Units",,,44.2112801015874,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2000","2000",,,"0","Units",,,6.01870717170597,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2001","2001",,,"0","Units",,,6.2707600812746,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2002","2002",,,"0","Units",,,6.0354783345276,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2003","2003",,,"0","Units",,,6.16571760439685,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2004","2004",,,"0","Units",,,6.24387117655191,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2005","2005",,,"0","Units",,,5.84421471333529,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2006","2006",,,"0","Units",,,5.67516744885832,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2007","2007",,,"0","Units",,,5.43196340572021,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2008","2008",,,"0","Units",,,5.31981508605904,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2009","2009",,,"0","Units",,,5.55587543958747,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2010","2010",,,"0","Units",,,5.68382730233803,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2011","2011",,,"0","Units",,,5.6282628998591,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2012","2012",,,"0","Units",,,5.79845839903419,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2013","2013",,,"0","Units",,,5.81482658395731,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2014","2014",,,"0","Units",,,5.10421263213357,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2015","2015",,,"0","Units",,,4.90605575513867,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2016","2016",,,"0","Units",,,4.70032619165176,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2017","2017",,,"0","Units",,,4.43447276923372,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2018","2018",,,"0","Units",,,4.35401969239682,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2019","2019",,,"0","Units",,,4.23207247392606,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2020","2020",,,"0","Units",,,4.39593236347956,,
"POL","Poland","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2021","2021",,,"0","Units",,,4.15216345750754,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2000","2000",,,"0","Units",,,1.38039207303305,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2001","2001",,,"0","Units",,,1.64135792043483,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2002","2002",,,"0","Units",,,1.64291676824088,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2003","2003",,,"0","Units",,,1.64173607569834,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2004","2004",,,"0","Units",,,1.59137747550882,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2005","2005",,,"0","Units",,,1.54743420189192,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2006","2006",,,"0","Units",,,1.62301261137932,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2007","2007",,,"0","Units",,,1.92554492264473,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2008","2008",,,"0","Units",,,1.91805820137511,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2009","2009",,,"0","Units",,,1.51845629635029,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2010","2010",,,"0","Units",,,1.65034356594681,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2011","2011",,,"0","Units",,,1.59290337986704,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2012","2012",,,"0","Units",,,1.48492719528702,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2013","2013",,,"0","Units",,,1.68447101635088,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2014","2014",,,"0","Units",,,1.48805211484271,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2015","2015",,,"0","Units",,,1.55313485733159,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2016","2016",,,"0","Units",,,1.58551806195213,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2017","2017",,,"0","Units",,,1.70042071944942,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2018","2018",,,"0","Units",,,1.63382374655891,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2019","2019",,,"0","Units",,,1.62964476170334,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2020","2020",,,"0","Units",,,1.73679113237443,,
"POL","Poland","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2021","2021",,,"0","Units",,,1.5800621811103,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2000","2000",,,"0","Units",,,1.77064809755198,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2001","2001",,,"0","Units",,,1.9882336081725,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2002","2002",,,"0","Units",,,1.97878884136447,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2003","2003",,,"0","Units",,,2.19807071222166,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2004","2004",,,"0","Units",,,2.03163464228034,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2005","2005",,,"0","Units",,,2.15611844164235,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2006","2006",,,"0","Units",,,2.22005907814529,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2007","2007",,,"0","Units",,,2.26524789727732,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2008","2008",,,"0","Units",,,2.35171764142159,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2009","2009",,,"0","Units",,,2.38669120460633,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2010","2010",,,"0","Units",,,2.43117526325183,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2011","2011",,,"0","Units",,,2.30548756115473,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2012","2012",,,"0","Units",,,2.2755696985067,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2013","2013",,,"0","Units",,,2.26945647146294,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2014","2014",,,"0","Units",,,2.26070711157318,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2015","2015",,,"0","Units",,,2.21766711834664,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2016","2016",,,"0","Units",,,2.1900059626431,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2017","2017",,,"0","Units",,,2.13971900257919,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2018","2018",,,"0","Units",,,2.1020815365675,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2019","2019",,,"0","Units",,,2.09422493065302,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2020","2020",,,"0","Units",,,2.33330167790862,,
"POL","Poland","TLYCG030GS13S","General government expenditure by function, public order and safety, percentage of GDP","2021","2021",,,"0","Units",,,2.17476451515045,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2000","2000",,,"0","Units",,,3.96789239034153,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2001","2001",,,"0","Units",,,3.41565713174367,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2002","2002",,,"0","Units",,,3.45056844624693,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2003","2003",,,"0","Units",,,3.49169924641623,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2004","2004",,,"0","Units",,,3.51700959499127,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2005","2005",,,"0","Units",,,4.1850928290915,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2006","2006",,,"0","Units",,,4.7139619105861,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2007","2007",,,"0","Units",,,4.94576878639975,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2008","2008",,,"0","Units",,,5.69602923525811,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2009","2009",,,"0","Units",,,6.06424081193856,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2010","2010",,,"0","Units",,,6.49324998884526,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2011","2011",,,"0","Units",,,6.22222250828859,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2012","2012",,,"0","Units",,,5.4063800776195,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2013","2013",,,"0","Units",,,4.74999478567914,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2014","2014",,,"0","Units",,,5.35200393754499,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2015","2015",,,"0","Units",,,4.9368813842425,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2016","2016",,,"0","Units",,,4.41882090756284,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2017","2017",,,"0","Units",,,4.88374889171543,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2018","2018",,,"0","Units",,,5.01887274242349,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2019","2019",,,"0","Units",,,4.85849983307785,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2020","2020",,,"0","Units",,,8.90061651078509,,
"POL","Poland","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2021","2021",,,"0","Units",,,6.06015248777796,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2000","2000",,,"0","Units",,,0.538422382338677,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2001","2001",,,"0","Units",,,0.60943153843398,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2002","2002",,,"0","Units",,,0.626435890048682,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2003","2003",,,"0","Units",,,0.614175496250968,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2004","2004",,,"0","Units",,,0.559323795856996,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2005","2005",,,"0","Units",,,0.649147426125408,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2006","2006",,,"0","Units",,,0.654740698558392,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2007","2007",,,"0","Units",,,0.604290665831304,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2008","2008",,,"0","Units",,,0.654572948518596,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2009","2009",,,"0","Units",,,0.701955139301398,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2010","2010",,,"0","Units",,,0.743533040335534,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2011","2011",,,"0","Units",,,0.69488382451287,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2012","2012",,,"0","Units",,,0.593772457911665,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2013","2013",,,"0","Units",,,0.63388351575277,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2014","2014",,,"0","Units",,,0.62541163104686,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2015","2015",,,"0","Units",,,0.601753934314204,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2016","2016",,,"0","Units",,,0.4198542524977,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2017","2017",,,"0","Units",,,0.389907877469873,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2018","2018",,,"0","Units",,,0.489326152853554,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2019","2019",,,"0","Units",,,0.524292416141284,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2020","2020",,,"0","Units",,,0.561203624802795,,
"POL","Poland","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2021","2021",,,"0","Units",,,0.56096271724897,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2000","2000",,,"0","Units",,,1.36876856254584,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2001","2001",,,"0","Units",,,1.18649142471096,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2002","2002",,,"0","Units",,,1.32280408857764,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2003","2003",,,"0","Units",,,1.23685005760477,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2004","2004",,,"0","Units",,,1.0857461919577,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2005","2005",,,"0","Units",,,1.17866192846254,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2006","2006",,,"0","Units",,,0.969206989511245,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2007","2007",,,"0","Units",,,0.778352651097929,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2008","2008",,,"0","Units",,,0.807890034856107,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2009","2009",,,"0","Units",,,0.941819573258505,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2010","2010",,,"0","Units",,,0.787873126003926,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2011","2011",,,"0","Units",,,0.845433404499495,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2012","2012",,,"0","Units",,,0.812034681371257,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2013","2013",,,"0","Units",,,0.751475652802299,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2014","2014",,,"0","Units",,,0.724611773118376,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2015","2015",,,"0","Units",,,0.707688364171566,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2016","2016",,,"0","Units",,,0.602480567449365,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2017","2017",,,"0","Units",,,0.561061310453834,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2018","2018",,,"0","Units",,,0.590269202156025,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2019","2019",,,"0","Units",,,0.543115291641832,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2020","2020",,,"0","Units",,,0.484224476316609,,
"POL","Poland","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2021","2021",,,"0","Units",,,0.466067925126565,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2000","2000",,,"0","Units",,,3.85820386034152,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2001","2001",,,"0","Units",,,4.25744803902,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2002","2002",,,"0","Units",,,4.42371099242318,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2003","2003",,,"0","Units",,,4.32838498876235,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2004","2004",,,"0","Units",,,4.22027433551497,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2005","2005",,,"0","Units",,,4.40340019989299,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2006","2006",,,"0","Units",,,4.62367371059938,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2007","2007",,,"0","Units",,,4.48460136689605,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2008","2008",,,"0","Units",,,4.96191964504489,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2009","2009",,,"0","Units",,,5.00348025728394,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2010","2010",,,"0","Units",,,5.01266062823487,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2011","2011",,,"0","Units",,,4.7091316462426,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2012","2012",,,"0","Units",,,4.65673614887468,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2013","2013",,,"0","Units",,,4.71172167059479,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2014","2014",,,"0","Units",,,4.69127083441141,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2015","2015",,,"0","Units",,,4.67513015222375,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2016","2016",,,"0","Units",,,4.65128628511147,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2017","2017",,,"0","Units",,,4.69939691163076,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2018","2018",,,"0","Units",,,4.79382752740881,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2019","2019",,,"0","Units",,,4.88925851608832,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2020","2020",,,"0","Units",,,5.36347271986831,,
"POL","Poland","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2021","2021",,,"0","Units",,,5.7706471317267,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2000","2000",,,"0","Units",,,0.813111319829575,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2001","2001",,,"0","Units",,,0.899113042321137,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2002","2002",,,"0","Units",,,1.08013405334062,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2003","2003",,,"0","Units",,,0.962283037754736,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2004","2004",,,"0","Units",,,0.976657153482351,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2005","2005",,,"0","Units",,,1.10730618961566,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2006","2006",,,"0","Units",,,1.21311519864302,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2007","2007",,,"0","Units",,,1.17326367485524,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2008","2008",,,"0","Units",,,1.31673007558509,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2009","2009",,,"0","Units",,,1.31808822725533,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2010","2010",,,"0","Units",,,1.41057943289309,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2011","2011",,,"0","Units",,,1.30956894160234,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2012","2012",,,"0","Units",,,1.21930454958924,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2013","2013",,,"0","Units",,,1.15395987794808,,
"POL","Poland","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2014","2014",,,"0","Units",,,1.23000178765483,,
